,Time,Throttle,Brake,Vel,Accel,Gear,RPM
13419,173.98148489,0.6,0.0,7.59948158264,0.00595084484667,1.0,3101.85742188
13420,173.99416399,0.6,0.0,7.59957933426,0.00589350331575,1.0,3101.88452148
13421,174.006383896,0.6,0.0,7.59962844849,0.00583622884005,1.0,3101.89819336
13422,174.018808842,0.6,0.0,7.59972572327,0.00583624048159,1.0,3101.92529297
13423,174.031697989,0.6,0.0,7.59977436066,0.00583640905097,1.0,3101.93823242
13424,174.044251919,0.6,0.0,7.59987068176,0.00577911967412,1.0,3101.96484375
13425,174.05644393,0.6,0.0,7.59991884232,0.00577906519175,1.0,3101.9777832
13426,174.069231987,0.6,0.0,7.60001516342,0.00577918253839,1.0,3102.00366211
13427,174.082501888,0.6,0.0,7.60011053085,0.00572183262557,1.0,3102.02929688
13428,174.095175028,0.6,0.0,7.60015821457,0.00572160817683,1.0,3102.04248047
13429,174.107530832,0.6,0.0,7.60025310516,0.00572174834087,1.0,3102.06811523
13430,174.119994879,0.6,0.0,7.60030031204,0.0056647695601,1.0,3102.08081055
13431,174.132897854,0.6,0.0,7.60039424896,0.00560757657513,1.0,3102.10668945
13432,174.146126986,0.6,0.0,7.60044145584,0.00564692588523,1.0,3102.11962891
13433,174.158262968,0.6,0.0,7.60053443909,0.00560746667907,1.0,3102.14477539
13434,174.170963049,0.6,0.0,7.60058116913,0.00555029977113,1.0,3102.1574707
13435,174.183295012,0.6,0.0,7.60067367554,0.00555016286671,1.0,3102.18310547
13436,174.196420908,0.6,0.0,7.60072040558,0.00555009394884,1.0,3102.19628906
13437,174.209107876,0.6,0.0,7.60081243515,0.00555021967739,1.0,3102.22167969
13438,174.222779036,0.6,0.0,7.60085821152,0.00549305835739,1.0,3102.23413086
13439,174.235810041,0.6,0.0,7.60094976425,0.00549283158034,1.0,3102.26000977
13440,174.248906851,0.6,0.0,7.60099554062,0.00549308024347,1.0,3102.27270508
13441,174.262286901,0.6,0.0,7.60108661652,0.00549313845113,1.0,3102.29760742
13442,174.275480032,0.6,0.0,7.60117673874,0.00537849124521,1.0,3102.32250977
13443,174.288921833,0.6,0.0,7.60122203827,0.00543576246127,1.0,3102.3347168
13444,174.302198887,0.6,0.0,7.60131168365,0.0053784660995,1.0,3102.359375
13445,174.315870047,0.6,0.0,7.6014008522,0.00532131642103,1.0,3102.38354492
13446,174.328896046,0.6,0.0,7.60144519806,0.00537865003571,1.0,3102.39624023
13447,174.341992855,0.6,0.0,7.60153436661,0.00537866586819,1.0,3102.4206543
13448,174.355739832,0.6,0.0,7.60157823563,0.00532129080966,1.0,3102.43286133
13449,174.368121862,0.6,0.0,7.60162210464,0.00526398094371,1.0,3102.44506836
13450,174.381201029,0.6,0.0,7.6016664505,0.00526402704418,1.0,3102.45727539
13451,174.394737005,0.6,0.0,7.60180664062,0.00237617897801,1.0,3102.49609375
13452,174.407037973,0.6,0.0,7.60185003281,0.0115578267723,1.0,3102.5078125
13453,174.420052052,0.6,0.0,7.60193681717,0.00520681031048,1.0,3102.53173828
13454,174.432806015,0.6,0.0,7.60198020935,0.00520662451163,1.0,3102.54394531
13455,174.446228027,0.6,0.0,7.60206651688,0.00520694348961,1.0,3102.56762695
13456,174.458395958,0.6,0.0,7.60210943222,0.00520698074251,1.0,3102.5793457
13457,174.471890926,0.6,0.0,7.60219478607,0.00509250164032,1.0,3102.6027832
13458,174.484854937,0.6,0.0,7.60228013992,0.00514966901392,1.0,3102.62548828
13459,174.497776031,0.6,0.0,7.60232305527,0.00509243924171,1.0,3102.63696289
13460,174.510102034,0.6,0.0,7.60240745544,0.00503527792171,1.0,3102.66015625
13461,174.522753,0.6,0.0,7.60244941711,0.00503527419642,1.0,3102.67163086
13462,174.535147905,0.6,0.0,7.60253334045,0.00503515359014,1.0,3102.69458008
13463,174.548207045,0.6,0.0,7.60257577896,0.00503507768735,1.0,3102.70556641
13464,174.561101913,0.6,0.0,7.60265874863,0.0049778916873,1.0,3102.72875977
13465,174.57462883,0.6,0.0,7.60270023346,0.00497807888314,1.0,3102.73974609
13466,174.587294817,0.6,0.0,7.60278320312,0.00497797736898,1.0,3102.76293945
13467,174.599709988,0.6,0.0,7.60282468796,0.0049779349938,1.0,3102.77392578
13468,174.613487005,0.6,0.0,7.60290670395,0.00492073502392,1.0,3102.79663086
13469,174.626901865,0.6,0.0,7.6029882431,0.00486346939579,1.0,3102.81933594
13470,174.639693975,0.6,0.0,7.6030292511,0.00492086121812,1.0,3102.83056641
13471,174.652478933,0.6,0.0,7.60311031342,0.00492080999538,1.0,3102.8527832
13472,174.666358948,0.6,0.0,7.60315084457,0.00480638770387,1.0,3102.86376953
13473,174.679872036,0.6,0.0,7.60323143005,0.00480628572404,1.0,3102.88623047
13474,174.692240953,0.6,0.0,7.60327148438,0.00480647850782,1.0,3102.89746094
13475,174.705729961,0.6,0.0,7.60335206985,0.00480636022985,1.0,3102.91894531
13476,174.718487978,0.6,0.0,7.60343122482,0.00474907131866,1.0,3102.94116211
13477,174.732085943,0.6,0.0,7.60347127914,0.00474908482283,1.0,3102.95214844
13478,174.745926857,0.6,0.0,7.60355043411,0.00474905921146,1.0,3102.97460938
13479,174.758391857,0.6,0.0,7.6035900116,0.00474916025996,1.0,3102.98535156
13480,174.770748854,0.6,0.0,7.60366821289,0.00469189649448,1.0,3103.0065918
13481,174.783433914,0.6,0.0,7.60370731354,0.00469186576083,1.0,3103.01757812
13482,174.797230959,0.6,0.0,7.60378551483,0.00469178054482,1.0,3103.0390625
13483,174.810266972,0.6,0.0,7.60386371613,0.00469192117453,1.0,3103.06030273
13484,174.823214054,0.6,0.0,7.6039018631,0.00469202268869,1.0,3103.07055664
13485,174.835690022,0.6,0.0,7.60397911072,0.00463476218283,1.0,3103.09082031
13486,174.848541975,0.6,0.0,7.60401725769,0.00457748956978,1.0,3103.10107422
13487,174.861316919,0.6,0.0,7.60409402847,0.00463468581438,1.0,3103.12182617
13488,174.874511957,0.6,0.0,7.60413217545,0.00457746163011,1.0,3103.13232422
13489,174.887172937,0.6,0.0,7.60420799255,0.00452035944909,1.0,3103.15332031
13490,174.899413824,0.6,0.0,7.60424566269,0.00452037574723,1.0,3103.16381836
13491,174.912402868,0.6,0.0,7.6043214798,0.00452019227669,1.0,3103.18457031
13492,174.924682856,0.6,0.0,7.60435914993,0.00457751890644,1.0,3103.19458008
13493,174.937584877,0.6,0.0,7.60443353653,0.00446309428662,1.0,3103.21508789
13494,174.950853825,0.6,0.0,7.60447072983,0.00446300720796,1.0,3103.22583008
13495,174.964179039,0.6,0.0,7.60454511642,0.00446299556643,1.0,3103.24682617
13496,174.976948977,0.6,0.0,7.60461997986,0.00446303887293,1.0,3103.26660156
13497,174.990515947,0.6,0.0,7.60465621948,0.00446306588128,1.0,3103.27685547
13498,175.00364399,0.6,0.0,7.6047296524,0.0044059259817,1.0,3103.296875
13499,175.017141819,0.6,0.0,7.60476636887,0.00440586730838,1.0,3103.30688477
13500,175.02994585,0.6,0.0,7.60483932495,0.00434869760647,1.0,3103.3269043
13501,175.042428017,0.6,0.0,7.60487604141,0.00440578022972,1.0,3103.3371582
13502,175.055012941,0.6,0.0,7.60494804382,0.00434871669859,1.0,3103.35668945
13503,175.067391872,0.6,0.0,7.60502004623,0.00434862356633,1.0,3103.37670898
13504,175.084962845,0.6,0.0,7.60509157181,0.00423424784094,1.0,3103.39624023
13505,175.097710848,0.6,0.0,7.60512685776,0.00434839306399,1.0,3103.40600586
13506,175.110718012,0.6,0.0,7.60519647598,0.00417697895318,1.0,3103.42504883
13507,175.123600006,0.6,0.0,7.6052312851,0.0041770376265,1.0,3103.43457031
13508,175.135869026,0.6,0.0,7.60530090332,0.00417697709054,1.0,3103.45336914
13509,175.150060892,0.6,0.0,7.60533571243,0.00417698314413,1.0,3103.46264648
13510,175.162817955,0.6,0.0,7.60540533066,0.00417690444738,1.0,3103.48120117
13511,175.175068855,0.6,0.0,7.60543966293,0.00417703250423,1.0,3103.49047852
13512,175.18758893,0.6,0.0,7.60550785065,0.00406258367002,1.0,3103.50927734
13513,175.200001955,0.6,0.0,7.60554218292,0.0041195936501,1.0,3103.51879883
13514,175.21278882,0.6,0.0,7.60561037064,0.00406258460134,1.0,3103.5378418
13515,175.225152016,0.6,0.0,7.60564470291,0.0041197524406,1.0,3103.54760742
13516,175.238180876,0.6,0.0,7.60571146011,0.00400523561984,1.0,3103.56640625
13517,175.250613928,0.6,0.0,7.60574531555,0.00400528823957,1.0,3103.57543945
13518,175.263428926,0.6,0.0,7.60581254959,0.00400532921776,1.0,3103.59399414
13519,175.276976824,0.6,0.0,7.60587930679,0.00400532688946,1.0,3103.61206055
13520,175.290534019,0.6,0.0,7.60591316223,0.00400526123121,1.0,3103.62133789
13521,175.303498983,0.6,0.0,7.60597896576,0.00394800072536,1.0,3103.63989258
13522,175.317076921,0.6,0.0,7.60601186752,0.00394814740866,1.0,3103.64868164
13523,175.330086946,0.6,0.0,7.60607767105,0.00394798256457,1.0,3103.66699219
13524,175.342362881,0.6,0.0,7.60611104965,0.00394809059799,1.0,3103.67578125
13525,175.355103016,0.6,0.0,7.60617542267,0.00383365922607,1.0,3103.6940918
13526,175.367638826,0.6,0.0,7.60623884201,0.00383369950578,1.0,3103.71191406
13527,175.381424904,0.6,0.0,7.6062707901,0.00377645762637,1.0,3103.72070312
13528,175.394893885,0.6,0.0,7.60633420944,0.00377632305026,1.0,3103.73876953
13529,175.408218861,0.6,0.0,7.60636615753,0.00383371999487,1.0,3103.74755859
13530,175.421000004,0.6,0.0,7.60642957687,0.00377653236501,1.0,3103.76513672
13531,175.433275938,0.6,0.0,7.60646104813,0.00383360614069,1.0,3103.77392578
13532,175.446207047,0.6,0.0,7.60652351379,0.0037765011657,1.0,3103.79174805
13533,175.458482981,0.6,0.0,7.60655450821,0.00371917244047,1.0,3103.80102539
13534,175.471182823,0.6,0.0,7.60661697388,0.00371915381402,1.0,3103.81835938
13535,175.483453989,0.6,0.0,7.60664796829,0.0037764753215,1.0,3103.82666016
13536,175.49612999,0.6,0.0,7.60671043396,0.00371918082237,1.0,3103.84326172
13537,175.508414984,0.6,0.0,7.60674095154,0.00371921109036,1.0,3103.85205078
13538,175.521481037,0.6,0.0,7.60680198669,0.00366192008369,1.0,3103.86938477
13539,175.534651995,0.6,0.0,7.60686302185,0.00366202113219,1.0,3103.88623047
13540,175.547490835,0.6,0.0,7.60689353943,0.0036620052997,1.0,3103.89501953
13541,175.560608864,0.6,0.0,7.60695457458,0.00366192660294,1.0,3103.91235352
13542,175.573734999,0.6,0.0,7.60698509216,0.00366207025945,1.0,3103.92089844
13543,175.586102009,0.6,0.0,7.60704469681,0.00360467447899,1.0,3103.93798828
13544,175.598814011,0.6,0.0,7.60707473755,0.0036047634203,1.0,3103.94628906
13545,175.611750841,0.6,0.0,7.60713434219,0.0035475732293,1.0,3103.96289062
13546,175.625213861,0.6,0.0,7.60716438293,0.00360469613224,1.0,3103.97094727
13547,175.638504982,0.6,0.0,7.60722398758,0.00360467843711,1.0,3103.98754883
13548,175.651242018,0.6,0.0,7.60728311539,0.00360487378202,1.0,3104.00390625
13549,175.664600849,0.6,0.0,7.60731267929,0.00349026243202,1.0,3104.01220703
13550,175.677155972,0.6,0.0,7.60737133026,0.00349040911533,1.0,3104.02758789
13551,175.690570831,0.6,0.0,7.60740041733,0.00354757229798,1.0,3104.03540039
13552,175.70428586,0.6,0.0,7.6074590683,0.003547469154,1.0,3104.05151367
13553,175.717764854,0.6,0.0,7.60751724243,0.00349037139677,1.0,3104.06738281
13554,175.730444908,0.6,0.0,7.60754585266,0.00349041470326,1.0,3104.07568359
13555,175.743238926,0.6,0.0,7.60760307312,0.00343304593116,1.0,3104.09204102
13556,175.75622201,0.6,0.0,7.60763168335,0.00343317142688,1.0,3104.10009766
13557,175.769433022,0.6,0.0,7.60768938065,0.00343312881887,1.0,3104.11645508
13558,175.782449961,0.6,0.0,7.60771799088,0.00349042168818,1.0,3104.12451172
13559,175.795470953,0.6,0.0,7.60777521133,0.00343298865482,1.0,3104.14038086
13560,175.809255838,0.6,0.0,7.60783147812,0.00337581406347,1.0,3104.15625
13561,175.822360992,0.6,0.0,7.60785961151,0.0033759532962,1.0,3104.16357422
13562,175.835618019,0.6,0.0,7.6079158783,0.00337580242194,1.0,3104.17895508
13563,175.849117994,0.6,0.0,7.60794353485,0.00331867858768,1.0,3104.1862793
13564,175.862840891,0.6,0.0,7.60799980164,0.00337582197972,1.0,3104.20141602
13565,175.875249863,0.6,0.0,7.60802793503,0.00337589718401,1.0,3104.20874023
13566,175.888386965,0.6,0.0,7.6080827713,0.0033187107183,1.0,3104.22338867
13567,175.904577017,0.6,0.0,7.60813760757,0.00331857171841,1.0,3104.23852539
13568,175.918347836,0.6,0.0,7.60819292068,0.00331865949556,1.0,3104.25390625
13569,175.932247877,0.6,0.0,7.6082201004,0.00331864622422,1.0,3104.26171875
13570,175.946357012,0.6,0.0,7.60827493668,0.00331864552572,1.0,3104.27758789
13571,175.959882021,0.6,0.0,7.60832881927,0.00326151563786,1.0,3104.29223633
13572,175.973549843,0.6,0.0,7.60835552216,0.00320429564454,1.0,3104.29931641
13573,175.985926867,0.6,0.0,7.60840940475,0.00326133752242,1.0,3104.31347656
13574,176.002082825,0.6,0.0,7.60846328735,0.00320422765799,1.0,3104.32739258
13575,176.015725851,0.6,0.0,7.60848999023,0.00326149933971,1.0,3104.33447266
13576,176.028081894,0.6,0.0,7.60854387283,0.0032041775994,1.0,3104.34960938
13577,176.04142499,0.6,0.0,7.60857009888,0.00326140131801,1.0,3104.35644531
13578,176.053824902,0.6,0.0,7.60862255096,0.00314710056409,1.0,3104.37109375
13579,176.066069841,0.6,0.0,7.60864877701,0.0031469790265,1.0,3104.37841797
13580,176.078831911,0.6,0.0,7.6087012291,0.00314706773497,1.0,3104.39257812
13581,176.092103004,0.6,0.0,7.60872745514,0.00314691872336,1.0,3104.39941406
13582,176.104799986,0.6,0.0,7.60877990723,0.00314697413705,1.0,3104.41430664
13583,176.117243052,0.6,0.0,7.60880565643,0.00314701045863,1.0,3104.42089844
13584,176.129731894,0.6,0.0,7.60885667801,0.00303261750378,1.0,3104.43505859
